wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
3.0,3.0,0.0,7.0,7.0,3.0,2.0,5.0,3.0,1.5,26.0,0.0,0.0,0.953488,0.555556,1,1,7.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9998296277797794
79.0,2.0,3.0,23.0,196.0,1751.0,4.0,20.0,48.0,0.844231,3344.0,0.8,4.0,0.527273,0.15099500000000002,2,14,41.075949,14.0,1.8354,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
7.0,5.0,2.0,8.0,24.0,21.0,2.0,7.0,2.0,1.166667,155.0,0.0,0.0,0.976563,0.371429,2,4,21.0,12.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999075118572628
7.0,2.0,0.0,18.0,35.0,7.0,1.0,18.0,6.0,0.666667,196.0,1.0,1.0,0.9,0.25396799999999997,1,5,26.571429,5.0,1.5714,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999601603204
4.0,1.0,0.0,6.0,4.0,6.0,6.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.625,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999776062917948
10.0,2.0,0.0,3.0,21.0,0.0,0.0,3.0,10.0,0.62963,99.0,1.0,1.0,0.590909,0.35,1,7,8.6,2.0,1.1,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999998856016
11.0,4.0,1.0,16.0,45.0,39.0,9.0,10.0,9.0,0.86,334.0,0.8,0.0,0.964286,0.309091,1,2,28.909090999999997,4.0,1.5455,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999772
14.0,1.0,0.0,10.0,44.0,67.0,1.0,9.0,6.0,0.548077,384.0,0.625,2.0,0.0,0.261538,0,0,25.857143,6.0,1.1429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999990368
2.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,0.8,0.666667,0,0,4.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6613856244821402
3.0,3.0,0.0,6.0,7.0,1.0,1.0,5.0,3.0,1.5,43.0,0.0,0.0,0.953488,0.833333,1,6,13.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9997883565100018
5.0,3.0,0.0,7.0,19.0,10.0,1.0,6.0,5.0,1.25,75.0,0.0,0.0,0.98,0.466667,2,6,13.8,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999996700394748
82.0,2.0,0.0,172.0,159.0,2501.0,156.0,22.0,79.0,0.939221,1159.0,0.807692,13.0,0.191919,0.069845,0,0,12.817073,5.0,1.3171,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
9.0,1.0,0.0,7.0,29.0,12.0,5.0,2.0,8.0,0.625,605.0,1.0,0.0,0.0,0.416667,0,0,65.888889,7.0,2.5556,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999988152
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.5784558378995114
6.0,2.0,0.0,27.0,47.0,3.0,5.0,25.0,2.0,0.7875,2717.0,0.03125,0.0,0.848485,0.4444439999999999,1,1,446.5,38.0,7.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,5.0,0.0,8.0,8.0,1.0,1.0,7.0,2.0,2.0,58.0,0.0,0.0,0.995327,0.625,1,1,27.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9993159002522192
4.0,4.0,7.0,13.0,24.0,6.0,8.0,5.0,3.0,1.333333,97.0,0.0,0.0,0.985915,0.55,1,2,23.0,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999850043228612
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.996966573545484
19.0,1.0,0.0,6.0,50.0,51.0,1.0,5.0,16.0,0.763889,404.0,1.0,0.0,0.0,0.218045,0,0,19.842105,2.0,1.2105,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999998624
7.0,3.0,0.0,89.0,13.0,0.0,88.0,2.0,7.0,0.4444439999999999,99.0,0.0,2.0,0.85,0.371429,1,2,12.714286,3.0,0.7143,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999988
3.0,5.0,0.0,9.0,11.0,3.0,0.0,9.0,3.0,2.0,37.0,0.0,0.0,0.99,0.533333,3,5,11.333333,1.0,0.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999780333964096
6.0,1.0,0.0,9.0,17.0,9.0,1.0,8.0,4.0,0.685714,188.0,1.0,2.0,0.0,0.5,0,0,29.166666999999997,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999983512420618
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999998624
1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,26.0,0.0,0.0,0.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6575356039552401
4.0,3.0,3.0,57.0,37.0,6.0,49.0,31.0,4.0,2.0,242.0,0.0,0.0,0.978723,0.642857,0,0,59.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999724002
2.0,4.0,0.0,11.0,13.0,1.0,0.0,11.0,2.0,2.0,44.0,0.0,0.0,0.989691,0.6,2,4,21.0,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9994600180029884
17.0,1.0,0.0,7.0,39.0,62.0,6.0,1.0,16.0,0.757813,276.0,1.0,1.0,0.0,0.441176,0,0,14.764706,4.0,1.4706,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
9.0,5.0,0.0,23.0,83.0,20.0,2.0,22.0,9.0,0.833333,538.0,0.666667,1.0,0.965812,0.311111,5,10,58.444444,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999996
8.0,3.0,0.0,18.0,18.0,4.0,7.0,11.0,5.0,0.571429,75.0,1.0,0.0,0.922078,0.325,2,8,8.125,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999986204773889
14.0,3.0,0.0,22.0,46.0,5.0,8.0,17.0,10.0,0.653846,414.0,1.0,0.0,0.8235290000000001,0.22449,2,6,28.285714,14.0,2.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999997684
14.0,1.0,0.0,4.0,17.0,0.0,4.0,0.0,13.0,0.384615,165.0,1.0,0.0,0.0,0.404762,0,0,10.571429,2.0,1.2143,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999967356
3.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,0.0,67.0,1.0,1.0,0.0,0.5,0,0,20.0,3.0,1.6667,False,GMean_Voting_Pred,GMean_Voting_Pred,True,0.7947565504216151
2.0,5.0,0.0,5.0,9.0,1.0,0.0,5.0,2.0,2.0,44.0,0.0,0.0,0.982143,0.75,2,7,20.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9994378705655436
3.0,5.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.5,11.0,0.0,0.0,0.99095,1.0,1,1,2.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9636574044158404
17.0,1.0,0.0,2.0,24.0,0.0,2.0,0.0,16.0,0.716346,623.0,0.769231,0.0,0.0,0.291667,0,0,34.882353,10.0,2.2353,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
6.0,3.0,0.0,6.0,18.0,3.0,1.0,5.0,6.0,0.8,63.0,0.5,0.0,0.975124,0.4444439999999999,2,4,9.166667,1.0,0.8333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999996404990568
29.0,4.0,6.0,137.0,54.0,360.0,122.0,16.0,29.0,0.978316,453.0,1.0,1.0,0.7759999999999999,0.15047,1,2,13.655172,4.0,1.2759,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
5.0,2.0,0.0,5.0,12.0,0.0,1.0,4.0,4.0,0.4375,119.0,1.0,3.0,0.4,0.4,0,0,22.0,7.0,2.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9998156243713506
2.0,4.0,0.0,5.0,5.0,1.0,0.0,5.0,2.0,2.0,16.0,0.0,0.0,0.979592,0.75,1,6,6.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9979365007623286
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6296829662297686
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999998624
3.0,4.0,0.0,14.0,12.0,3.0,1.0,13.0,3.0,2.0,56.0,0.0,0.0,0.979592,0.6,2,6,17.666667,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999747251034768
2.0,2.0,0.0,9.0,11.0,0.0,1.0,8.0,2.0,0.0,53.0,1.0,1.0,0.923077,0.625,0,0,25.0,4.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.991726917038408
4.0,3.0,0.0,2.0,9.0,0.0,2.0,0.0,4.0,0.833333,41.0,0.5,0.0,0.944444,0.5,1,1,8.75,2.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999375219568186
3.0,3.0,0.0,25.0,37.0,3.0,3.0,23.0,2.0,2.0,245.0,0.0,0.0,0.965517,0.5,2,4,80.666667,15.0,5.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999934822700408
7.0,1.0,0.0,6.0,7.0,21.0,3.0,3.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999976090562
13.0,1.0,0.0,3.0,49.0,64.0,1.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999950953878
7.0,7.0,0.0,23.0,40.0,1.0,0.0,23.0,7.0,0.583333,297.0,1.0,0.0,0.951613,0.314286,5,11,41.142857,4.0,1.5714,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999947368
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6665397021464448
2.0,3.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,14.0,0.0,0.0,0.97619,0.75,1,1,5.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9976903842447908
4.0,7.0,0.0,9.0,17.0,0.0,1.0,8.0,4.0,0.666667,145.0,0.5,0.0,0.977941,0.5,3,4,34.75,9.0,3.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999673384740136
7.0,1.0,0.0,2.0,10.0,13.0,0.0,2.0,2.0,0.8611110000000001,99.0,0.75,2.0,0.0,0.571429,0,0,11.428571,1.0,0.8571,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9958144371665326
2.0,1.0,0.0,11.0,12.0,0.0,4.0,7.0,2.0,0.4,116.0,1.0,4.0,0.0,0.625,0,0,54.5,9.0,4.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9927171038466432
3.0,5.0,0.0,6.0,11.0,3.0,0.0,6.0,3.0,1.5,46.0,0.0,0.0,0.964912,0.666667,2,7,14.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999327852146296
3.0,5.0,0.0,10.0,13.0,3.0,0.0,10.0,3.0,2.0,50.0,0.0,0.0,0.99,0.533333,3,5,15.666667000000002,1.0,0.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999948223110348
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9977591296359856
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6665397021464448
6.0,3.0,0.0,37.0,56.0,0.0,1.0,36.0,5.0,0.55,586.0,1.0,4.0,0.923077,0.361111,2,5,96.0,5.0,1.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999256
44.0,1.0,0.0,28.0,120.0,794.0,14.0,15.0,42.0,0.942857,1110.0,0.571429,7.0,0.0,0.14610399999999998,0,0,23.431818,12.0,2.1364,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,5.0,0.0,4.0,10.0,1.0,0.0,4.0,2.0,2.0,29.0,0.0,0.0,0.982143,0.75,2,7,13.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9992281213343724
5.0,1.0,12.0,31.0,6.0,10.0,31.0,0.0,5.0,2.0,19.0,0.0,0.0,0.0,0.9,0,0,2.8,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999959809917
3.0,7.0,0.0,4.0,6.0,3.0,1.0,3.0,1.0,1.5,32.0,0.0,0.0,0.985185,0.555556,3,5,9.333333,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.990748786843298
2.0,4.0,0.0,4.0,5.0,0.0,2.0,3.0,2.0,1.0,26.0,0.5,0.0,0.987342,0.666667,2,3,11.0,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9971579009269204
1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6308128564801624
2.0,5.0,0.0,6.0,6.0,1.0,0.0,6.0,2.0,2.0,22.0,0.0,0.0,0.982456,0.75,1,6,9.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9989742625279404
96.0,4.0,2.0,15.0,198.0,0.0,2.0,13.0,66.0,0.919838,2572.0,1.0,2.0,0.497354,0.180871,1,26,25.65625,11.0,2.0938,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,5.0,4.0,1.0,1.0,4.0,2.0,2.0,10.0,0.0,0.0,0.97561,0.75,1,1,3.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.998149522982652
23.0,3.0,0.0,57.0,107.0,69.0,4.0,55.0,22.0,0.804545,948.0,0.9,4.0,0.763441,0.204969,2,8,39.782609,10.0,2.8261,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
5.0,1.0,0.0,6.0,13.0,4.0,4.0,2.0,3.0,0.75,44.0,0.5,1.0,0.0,0.25,0,0,7.4,1.0,0.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.8441417416825979
32.0,3.0,0.0,17.0,154.0,278.0,6.0,16.0,23.0,0.894541,1835.0,0.6153850000000001,0.0,0.392157,0.14285699999999998,1,2,55.53125,17.0,2.25,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,11.0,14.0,0.0,0.0,11.0,4.0,0.333333,44.0,1.0,0.0,0.959459,0.4,2,7,9.75,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999870404055572
3.0,1.0,0.0,4.0,23.0,3.0,0.0,4.0,2.0,2.0,183.0,0.0,0.0,0.0,0.5,0,0,60.0,14.0,7.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.8848956864930108
9.0,1.0,0.0,3.0,18.0,16.0,2.0,2.0,9.0,0.625,184.0,0.0,1.0,0.0,0.4,0,0,19.111111,7.0,2.2222,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999978698388
73.0,1.0,3.0,12.0,118.0,2162.0,3.0,9.0,52.0,0.933889,1035.0,0.96,4.0,0.0,0.14155299999999998,0,0,12.835616,10.0,1.5068,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0,0,4.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6404280278915706
7.0,1.0,0.0,11.0,41.0,15.0,7.0,5.0,2.0,1.030864,413.0,0.62963,0.0,0.0,0.291667,0,0,54.14285699999999,10.0,2.5714,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999977211632228
5.0,1.0,0.0,44.0,5.0,10.0,44.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.6,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999997745644
52.0,4.0,8.0,37.0,84.0,1016.0,20.0,20.0,45.0,0.864253,666.0,0.769231,4.0,0.616,0.14510499999999998,2,9,11.557692,12.0,1.4231,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
10.0,1.0,0.0,0.0,15.0,37.0,0.0,0.0,10.0,0.8444440000000001,65.0,0.8,0.0,0.0,0.375,0,0,5.0,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999783796
4.0,2.0,0.0,1.0,15.0,0.0,0.0,1.0,4.0,0.833333,62.0,0.0,0.0,0.571429,0.5,1,4,14.0,3.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9994338977714348
13.0,1.0,0.0,8.0,46.0,42.0,4.0,5.0,13.0,0.625,339.0,0.5,0.0,0.0,0.340659,0,0,24.923077,5.0,1.8462,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0,0,4.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6227267214684091
121.0,1.0,0.0,15.0,173.0,5684.0,8.0,7.0,118.0,0.909259,1428.0,0.666667,1.0,0.0,0.173333,0,0,10.727273,18.0,1.719,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
63.0,2.0,0.0,70.0,205.0,1711.0,28.0,54.0,48.0,0.958456,2600.0,0.818182,7.0,0.465517,0.095238,2,6,39.746032,12.0,2.381,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
5.0,4.0,0.0,14.0,10.0,4.0,4.0,11.0,4.0,0.5,38.0,1.0,0.0,0.947368,0.36,2,8,6.4,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999939939211792
13.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,0.333333,161.0,1.0,0.0,0.0,0.4102560000000001,0,0,11.153846,2.0,1.2308,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999962119108
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999176
4.0,3.0,0.0,19.0,26.0,0.0,0.0,19.0,3.0,0.333333,311.0,1.0,0.0,0.949153,0.4,2,6,76.5,6.0,2.25,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999798139508
9.0,2.0,0.0,13.0,20.0,36.0,1.0,13.0,8.0,2.0,85.0,0.0,0.0,0.804878,0.351852,2,3,8.444444,2.0,1.2222,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999935788
2.0,5.0,0.0,4.0,5.0,1.0,0.0,4.0,2.0,2.0,13.0,0.0,0.0,0.982143,0.75,2,7,5.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9989189970842106
9.0,2.0,0.0,12.0,20.0,0.0,4.0,10.0,8.0,0.625,213.0,0.5,1.0,0.789474,0.197531,1,7,22.444444,7.0,2.4444,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999634695182
8.0,1.0,0.0,16.0,44.0,8.0,2.0,15.0,4.0,0.607143,268.0,1.0,1.0,0.0,0.321429,0,0,32.0,5.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999992727628774
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6665397021464448
7.0,3.0,0.0,24.0,41.0,0.0,0.0,24.0,6.0,0.083333,276.0,1.0,1.0,0.922078,0.306122,2,9,38.142857,3.0,1.5714,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999992866372
12.0,2.0,14.0,22.0,23.0,0.0,17.0,7.0,12.0,0.606061,150.0,0.666667,2.0,0.731707,0.21875,1,7,11.25,5.0,1.5833,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999993198
72.0,1.0,0.0,36.0,199.0,2540.0,20.0,19.0,66.0,1.005869,2627.0,0.277778,0.0,0.0,0.100249,0,0,34.986111,49.0,4.125,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
49.0,3.0,2.0,42.0,100.0,1176.0,33.0,12.0,46.0,1.010417,641.0,0.0,1.0,0.606838,0.122222,3,21,12.040816,16.0,1.6735,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,1.0,0.0,11.0,1.0,0.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.99630160217484
9.0,1.0,0.0,3.0,9.0,36.0,2.0,1.0,9.0,2.0,9.0,0.0,0.0,0.0,0.333333,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999998666884
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6665397021464448
6.0,2.0,0.0,4.0,10.0,13.0,0.0,4.0,5.0,0.8,41.0,1.0,1.0,0.5,0.4,0,0,5.6666669999999995,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999924768095964
8.0,1.0,0.0,1.0,8.0,28.0,0.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.28125,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999941680454
16.0,2.0,1.0,26.0,49.0,50.0,8.0,19.0,16.0,0.8,320.0,0.666667,1.0,0.666667,0.1875,2,10,18.625,10.0,2.3125,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
8.0,2.0,0.0,2.0,19.0,0.0,1.0,1.0,8.0,0.657143,183.0,1.0,0.0,0.932692,0.35,0,0,21.25,5.0,1.625,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999994729519532
2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,465.0,0.0,0.0,0.974359,1.0,0,0,231.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.7091000994547346
36.0,1.0,10.0,113.0,60.0,622.0,104.0,20.0,34.0,0.990476,367.0,0.0,16.0,0.0,0.2,0,0,8.694444,5.0,1.1667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
33.0,1.0,0.0,4.0,74.0,274.0,2.0,2.0,31.0,0.642857,580.0,0.714286,0.0,0.0,0.193939,0,0,16.363636,5.0,1.0606,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
13.0,5.0,0.0,12.0,20.0,54.0,3.0,9.0,12.0,0.9,119.0,1.0,0.0,0.926174,0.21875,2,5,7.384614999999997,2.0,0.9231,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999996
17.0,2.0,1.0,26.0,82.0,84.0,7.0,22.0,17.0,0.794643,843.0,0.857143,3.0,0.5428569999999999,0.196078,1,1,48.176471,37.0,4.6471,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6399131864241413
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999998638
4.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.266667,90.0,0.0,0.0,0.0,0.833333,0,0,15.25,4.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,False,0.3574677015057866
7.0,2.0,0.0,8.0,11.0,19.0,4.0,6.0,6.0,0.833333,39.0,1.0,1.0,0.4444439999999999,0.333333,0,0,4.428571,1.0,0.7143,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999998267555752
11.0,1.0,1.0,3.0,20.0,53.0,3.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0,0,7.090909,2.0,0.9091,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9991797318442792
3.0,1.0,0.0,6.0,4.0,0.0,5.0,1.0,3.0,0.5625,65.0,0.0,1.0,0.0,0.571429,0,0,18.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.962745997584534
17.0,2.0,0.0,30.0,51.0,86.0,8.0,23.0,14.0,0.729167,257.0,0.666667,0.0,0.6875,0.228758,2,3,13.941176,2.0,1.1176,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6699632317825849
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,24.0,0.0,0.0,0.5,0.555556,0,0,7.0,2.0,1.3333,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.08300527280506388
